Date,RBI_Repo,CPI,Inflation,Urban CPI,Urban Inflation,Total_Sales,Brent_Oil,Steel,Aluminium,USD_INR,NIFTY AUTO,NIFTY 50,FII,DII,Google Trends,TAMO,ASRS,Steel_ret,Aluminium_ret,USD_INR_ret,ICPI,IFD,RSVS
2021-03-01,0.0,0.3377483443708611,0.6099656357388316,0.3835845896147405,0.7934065934065931,0.028303168603132034,-0.3770290267091787,0.0014634452446641026,-0.002250947579009009,-0.430931082349297,-0.39468839557630103,-0.09277995818684817,1.0516752073829978,0.05823950637821652,1.1578947368421053,300.87,0.7243997733348582,-1.0033610974109244,-0.9919057861522427,0.4994953124621493,-0.2437554303245448,0.8950558891487114,-0.015554488768190267
2021-04-01,0.0,0.35430463576158955,0.3883161512027492,0.40201005025125625,0.3956043956043954,0.02361384500148067,-0.40846524522844,0.4025022189911517,0.3155509346996419,-0.26355124553747755,-0.44504507327776277,-0.107127258169013,0.16091890486198962,0.21188533577321222,0.47368421052631576,292.95,-0.023429001427723417,274.0374299678947,-141.18582113696527,-0.38841439772531294,7.539629009964371,-0.1367109741680608,0.04990457960719677
2021-05-01,0.0,0.39735099337748325,0.7439862542955326,0.42713567839195976,0.6593406593406593,0.030275053564896265,-0.21356069040901798,0.5582320520954579,0.5969403291863796,-0.5456953516200529,-0.25166270538992946,0.12197216117706379,0.22777644470854563,-0.3995069831451753,0.7894736842105263,317.77,-1.496654224590205,0.38690428463881266,0.8917400126055055,1.0705474205108767,-0.0203524859109266,-3.652719158539149,0.04338879959241171
2021-06-01,0.0,0.41225165562913935,0.7371134020618556,0.44221105527638205,0.7604395604395603,0.007445085094152287,0.02902212916461736,0.8655572979561674,0.6292850712195491,-0.20671909941298186,-0.22700702158754416,0.15536092808186683,-0.421577630902862,-0.06615802248822278,0.6842105263157895,338.55,-0.29182703751720784,0.550533142457676,0.054184213147828064,-0.6211822241122689,-0.15780364139376746,0.7287136093978563,0.19836365454853627
2021-07-01,0.0,0.43211920529801295,0.6219931271477663,0.46566164154103884,0.6395604395604396,0.020966084275436808,0.13433346120414408,1.2503477997354009,0.7549907416670579,-0.21093567799641144,-0.352410146991658,0.16536311456272143,-0.7920365933785684,0.34880791246682347,1.3157894736842106,293.05,0.4585196260171758,0.44455809302034166,0.19975949882919086,0.020397624580425155,-0.11822520456139612,2.573941071454614,-0.051834062022256544
2021-08-01,0.0,0.4387417218543046,0.5721649484536082,0.4723618090452262,0.5296703296703297,0.011733760691204909,-0.09724668188775001,1.4213887695281038,1.0147101451117548,-0.4657636880385034,-0.3556028876130727,0.49495381541139405,1.0960425431945837,0.4112940180117507,0.5263157894736842,286.42,-0.6628750916506374,0.13679471410186728,0.3440034282688331,1.2080839640908314,-0.05871829081084761,0.4542771288150955,0.12370545143858502
2021-09-01,0.0,0.443708609271523,0.40893470790377995,0.47403685092127334,0.36483516483516476,0.035232637134844175,0.09870574688231389,1.5651425650246535,1.58559977259812,-0.2426516821239527,-0.2274387801057425,0.6119348628330882,-0.48169137590751654,-0.09405430747011276,0.5263157894736842,332.33,-0.4826806556402157,0.10113615541248122,0.5626135012412734,-0.4790240451207236,-0.14611392103697043,0.6732782887112922,-0.015734642749289318
2021-10-01,0.0,0.48178807947019875,0.43127147766323026,0.5125628140703515,0.46813186813186813,0.06276934868570036,0.5728687095478441,1.7331240637599086,1.8317107175044711,-0.10497122489977127,-0.06859709367378543,0.624813731105669,-0.9631113919629745,-0.4533305103329376,2.4076906372019082,482.21,-0.704609972184254,0.10732664390391111,0.15521630941147313,-0.5673995581611122,-0.1745599946285069,0.3599024293221858,0.16737911144516915
2021-11-01,0.0,0.5016556291390724,0.5051546391752577,0.5293132328308205,0.5780219780219779,0.06761196369780689,0.4424084026929078,1.949119964135465,1.097199098498177,-0.07288856176497606,-0.22627984934636805,0.45908556545598217,0.12185313653043807,0.44530613170809163,1.8421052631578947,457.19,3.489490865816437,0.12462806609872246,-0.4009976094953439,-0.3056329309811181,-0.19066293206485943,-0.5703036400731429,-1.5561891420764726
2021-12-01,0.0,0.49337748344370835,0.634020618556701,0.5226130653266332,0.6571428571428571,0.034953925479471154,0.08193976367204137,1.9453576416188747,1.2428490496658353,-0.18710284252484974,-0.15052895353507628,0.5483589916033945,-0.4602690231422214,0.28349376545403676,0.9473684210526315,480.92,-0.44306715594157287,-0.0019302672928390718,0.1327470569079221,1.5669712502786024,-0.05820083157859402,4.207391907232784,-1.0278293000421128
